codigo_negocio,nombre_patrimonio,codigo_entidad,nombre_subtipo_patrimonio,fmin,fmax,n,anio
2971,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA,31,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1825,2025
126932,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL SOLIDEZ,14,FIC DE TIPO GENERAL,2025-09-16T00:00:00.000,2025-12-31T00:00:00.000,183,2025
93197,CREDICORP CAPITAL VISTA,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1772,2025
72409,FONDO DE INVERSION COLECTIVA CERRADO ACCICOLF VANGUARDIA ACCIONES ORDINARIAS,21,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
119158,FONDO DE INVERSION COLECTIVA ABIERTO ITAU ACCIONES COLOMBIA,88,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
93253,CREDICORP CAPITAL REAL ESTATE 2011 - COMPARTIMENTO UNO EN LIQUIDACIÓN,28,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
53954,F.I.C. VALOR PLUS I,20,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,4724,2025
121932,FCP. NEXT UTILITY VENTURES COMP. 2,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
53970,FONDO DE INVERSION COLECTIVA CERRADO SURA CREDITO PRIVADO COLOMBIA,58,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1456,2025
32814,FONDO DE INVERSION COLECTIVA CCA RENTALIQUIDA FIDUCAFE,42,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1405,2025
99377,FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES COMPARTIMENTO IV ARGO,97,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
115726,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA SCOTIA PORTAFOLIO GLOBAL MÁS CONSERVA,25,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
111307,F.C.P. VID COMPARTIMENTO II JIDUSH,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1246,2025
119695,FIC ABIERTO SIN PACTO DE PERMANENCIA ETF 500 US,3,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
72899,FONDO DE CAPITAL PRIVADO INMOBILIARIO GRUPO PEGASUS COLOMBIA FONDO I COMPARTIMENTO 1 PEGASUS VIVIEN,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
119160,FONDO DE INVERSION COLECTIVA ITAÚ DOLAR RENTA FIJA,88,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
50304,FONDO DE CAPITAL PRIVADO VALORAR FUTURO,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
59105,CREDICORP CAPITAL ACCIONES COLOMBIA,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1132,2025
126160,FONDO DE CAPITAL PRIVADO AZUR COMPARTIMENTO M116,97,FONDOS DE CAPITAL PRIVADO,2025-07-29T00:00:00.000,2025-12-31T00:00:00.000,156,2025
34644,FONDO DE INFRAESTRUCTURA BROOKFIELD COLOMBIA - SUBCOMPARTIMENTO GP,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
121928,FCP. CAPITAL PRIVADO NEXT UTILITY VENTURES COMPARTIMENTO I.,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1509,2025
38802,FONDO DE CAPITAL PRIVADO OXO - PROPIEDADES SOSTENIBLES COMPARTIMENTO III. BARRANQUILLA. OXO - PROPI,16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
11962,FONDO DE INVERSIÓN COLECTIVA ABIERTO BBVA PAÍS CON PARTICIPACIONES DIFERENCIALES,3,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1460,2025
113579,FONDO CERRADO ALIANZA ALTERNATIVOS LOCAL MEDIANO PLAZO,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
102266,COMPARTIMENTO A - FCP DEUDA INFRAESTRUCTURA II SURA - CREDICORP CAPITAL,28,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
10025,FONDO DE INVERSION COLECTIVA CONSOLIDAR,42,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
67403,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ALIANZA ACCIONES,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2522,2025
11286,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTAR,18,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2920,2025
96346,FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES - COMPARTIMENTO II - INVERLOJA,97,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
60273,FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CRÉDITO,14,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,631,2025
11149,FONDO DE INVERSIÓN COLECTIVA FIDUCOLDEX,40,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,3946,2025
59076,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,26,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
108638,BTG PACTUAL ALTA DURACION COLOMBIA,14,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1825,2025
121641,FONDO DE INVERSION COLECTIVA CERRADO RENTA CREDITO,9,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
121648,FONDO DE CAPITAL PRIVADO TAURUS CAPITAL COMPARTIMENTO UNO,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
67066,CREDICORP CAPITAL DEUDA CORPORATIVA LATAM,28,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
118816,FONDO CERRADO ALIANZA SENTENCIAS NACIÓN NO 4,16,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,1095,2025
2713,FONDO DE CAPITAL PRIVADO FONDO INMOBILIARIO COLOMBIA,31,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
72905,FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO B,26,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
119133,FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET,88,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,2190,2025
54576,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ARCO IRIS TÍTULOS DEUDA PRIVADA,33,FIC DE TIPO GENERAL,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
75995,"FONDO DE CO-INVERSIÓN CON EL FONDO DE INFRAESTRUCTURA ASHMORE I FCP, COMPARTIMENTO I",16,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,730,2025
103946,FCP MAS EQUITY FUND III COLOMBIA,21,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
106812,FONDO DE CAPITAL PRIVADO PROGRESION INMOBILIARIO,9,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
73591,FCP - VALOR FORESTAL - CAUCHO 10 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,365,2025
105499,FONDO DE CAPITAL PRIVADO INMOBILIARIO PLUS COMPARTIMENTO I,20,FONDOS DE CAPITAL PRIVADO,2025-01-01T00:00:00.000,2025-12-31T00:00:00.000,881,2025
128956,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA OCCITESOROS,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,2474,2026
136362,COMPARTIMENTO ASEGURAMIENTO - SALUD DEL FONDO DE CAPITAL PRIVADO PATRIA COLOMBIA,31,FONDOS DE CAPITAL PRIVADO,2026-06-22T00:00:00.000,2026-09-08T00:00:00.000,395,2026
66289,FCP SURA ASSET MANAGEMENT ? DESARROLLO INMOBILIARIO COMPARTIMENTO GENERAL,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
78888,FONDO DE INVERSIÓN COLECTIVA DIVERSIFICADO INTERNACIONAL,26,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
10936,FONDO ABIERTO ALIANZA,16,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,3263,2026
58958,FONDO DE CAPITAL PRIVADO INVERSOR COMPARTIMENTO B,26,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
54582,COMPARTIMENTO 6 DEL FONDO DE CO-INVERSIÓN CON EL FONDO DE INFRAESTRUCTURA ASHMORE I FCP,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
134161,FONDO DE INVERSIÓN COLECTIVA SKANDIA CERRADO CAT XXVIII,7,FIC DE TIPO GENERAL,2026-02-02T00:00:00.000,2026-09-08T00:00:00.000,841,2026
28133,FONDO DE CAPITAL PRIVADO NEXUS INFRAESTRUCTURA I FCP - COMPARTIMENTO A EN LIQUIDACION,31,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
86956,FONDO CAPITAL PRIVADO BANCOLDEX - CAPITAL PARA EMPRENDER,40,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
76413,F.I.C. ABIERTA CON PACTO DE PERMANENCIA SOSTENIBLE GLOBAL,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-08-13T00:00:00.000,225,2026
128009,FONDO DE CAPITAL PRIVADO ALTERNATIVOS PLUS - COMPARTIMENTO INTEGRA PLUS,20,FONDOS DE CAPITAL PRIVADO,2026-02-24T00:00:00.000,2026-09-08T00:00:00.000,394,2026
134619,COMPARTIMENTO 10 VIVIENDA URBANÍSTICA ESPECIALIZADA,9,FONDOS DE CAPITAL PRIVADO,2026-02-26T00:00:00.000,2026-09-08T00:00:00.000,195,2026
51953,FONDO DE INVERSIÓN COLECTIVA SKANDIA EFECTIVO,7,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,2242,2026
106818,FONDO DE CAPITAL PRIVADO PROGRESION PROFUTBOL,9,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-05-29T00:00:00.000,149,2026
10440,FONDO DE INVERSION ABIERTO CASH,34,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
71259,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA INTERNACIONAL,14,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-08-11T00:00:00.000,892,2026
80428,ACCIVAL RENTA FIJA 180,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
126291,CREDICORP CAPITAL ESTRUCTURADO XI,28,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
123763,FONDO DE INVERSION COLECTIVA ACCIVAL USD,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
73587,FCP - VALOR FORESTAL - CAUCHO 06(EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
93198,CREDICORP CAPITAL DOLAR EFECTIVO,28,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
113221,COMPARTIMENTO B - FCP DEUDA INFRAESTRUCTURA II SURA - CREDICORP CAPITAL,28,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
133530,FCP NEXUS COMP INMUEBLES OCCIDENTE,20,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
58699,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES COLOMBIA,14,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-08-11T00:00:00.000,1115,2026
136551,COMPARTIMENTO INVERLINK ALTERNATIVOS V,20,FONDOS DE CAPITAL PRIVADO,2026-08-18T00:00:00.000,2026-09-08T00:00:00.000,44,2026
106809,FONDO DE INVERSION COLECTIVA CERRADO PROGRESION RENTAMAS,9,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1004,2026
9792,FONDO DE INVERSION COLECTIVA DAVIPLUS RENTA FIJA PESOS,42,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
58695,FONDO DE INVERSION COLECTIVA ACCIVAL VISTA,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
67539,FONDO DE CAPITAL PRIVADO PACTIA INMOBILIARIO,31,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-03-31T00:00:00.000,90,2026
114822,"FONDO DE CAPITAL PRIVADO SMBC - LARRAINVIAL DEUDA - INFRAESTRUCTURA Y ENERGIA, COMPARTIMENTO I",97,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1004,2026
137005,FONDO CERRADO ALIANZA ESTRUCTURADO ALTERNATIVOS EQUITY MEDIANO PLAZO,16,FIC DE TIPO GENERAL,2026-09-08T00:00:00.000,2026-09-08T00:00:00.000,2,2026
127881,FONDO DE INVERSIÓN COLECTIVA CERRADO BBVA AM FUTURO 3.0,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
123329,FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES COMPARTIMENTO VII BONDO,97,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
89435,FONDO DE CAPITAL PRIVADO INMOBILIARIO YELLOWSTONE REAL ESTATE OPPORTUNITY FUND II,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,2259,2026
123702,FONDO DE CAPITAL PRIVADO AQUA COMPARTIMENTO OCHO AQUA VIII,63,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-01-15T00:00:00.000,15,2026
134840,FONDO DE CAPITAL PRIVADO POR COMPARTIMENTOS PACTIA INMOBILIARIO - COMPARTIMENTO PACTIA INMOBILIARIO,31,FONDOS DE CAPITAL PRIVADO,2026-04-01T00:00:00.000,2026-09-08T00:00:00.000,161,2026
72904,FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO A,26,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
99187,FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES - COMPARTIMENTO III RAIZ,97,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
135658,FONDO CERRADO ALIANZA RENTA FIJA ESTRUCTURADO MEDIANO PLAZO,16,FIC DE TIPO GENERAL,2026-07-16T00:00:00.000,2026-09-08T00:00:00.000,218,2026
87268,FONDO DE CAPITAL PRIVADO BTG PACTUAL ACTIVOS ALTERNATIVOS COMPARTIMENTO ACTIVOS CREDITICIOS I,14,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-08-11T00:00:00.000,223,2026
127470,FCP SKANDIA ALTERNATIVO-COMPARTIMENTO CREDITO IMPULSO,7,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
127166,FCP POR COMPARTIMENTOS GESTIÓN INMOBILIARIA - COMPARTIMENTO 2 DESARROLLO URBANO,9,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
85000,FONDO DE CAPITAL PRIVADO BTG PACTUAL ACTIVOS ALTERNATIVOS COMPARTIMENTO SMPI,14,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-08-11T00:00:00.000,223,2026
127485,FCP DEUDA PRIVADA INTERNACIONAL COMPARTIMIENTO 1,3,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
129120,FONDO DE INVERSION COLECTIVA ABIERTO SUMAR,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,2761,2026
126453,FIC CERRADO CON CAPITAL PROTEGIDO OPORTUNIDAD+ ACCIONES GLOBALES,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
120541,FONDO ALIANZA FACTORING 6 MESES,16,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1757,2026
133532,FCP NEXUS - COMPARTIMENTO INMUEBLES AV VILLAS - CORFICOLOMBIANA,20,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
62633,FIDUCOLDEX CAPITAL INTELIGENTE FONDO DE INVERSION COLECTIVA,40,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1004,2026
11714,FONDO ABIERTO FIDUCIARIA CENTRAL,38,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1757,2026
115723,FONDO CERRADO ALIANZA SENTENCIAS NACIÓN NO 3,16,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,753,2026
83314,CREDICORP CAPITAL DERECHOS ECONOMICOS 2026,28,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
133528,FCP NEXUS COMP INMUEBLES BANCO POPULAR,20,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
58564,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL LIQUIDEZ,14,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-08-11T00:00:00.000,1338,2026
127399,FONDO DE INVERSION COLECTIVA ABIERTO ESTRATEGIA GLOBAL,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
128989,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDULIQUIDEZ,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1506,2026
113190,FONDO DE CAPITAL PRIVADO YELLOWSTONE CAPITAL FUND I COMPARTIMENTO  A  IV MONTANEL,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
108402,FONDO DE CAPITAL PRIVADO VALOR INMOBILIARIO COMPLEJO LOGISTICO DEL CARIBE,9,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
76410,F.I.C. ESTRATEGIA MODERADA,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
76412,F.I.C. DEUDA CORPORATIVA,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
105973,FIC CERRADO RENTA FIJA II,31,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-05-26T00:00:00.000,146,2026
124208,FCP ALTERNATIVOS PLUS - COMP. EVOLUCION,20,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
126370,FONDO DE INVERSION COLECTIVA CERRADO EVOLUCION NOTA EUROPA 2027,26,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
115735,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA SCOTIA PORTAFOLIO GLOBAL CONSERVADOR,25,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,753,2026
135048,FONDO DE INVERSION COLECTIVA CERRADO (FIC) SURA RENTA FIJA LOCAL,58,FIC DE TIPO GENERAL,2026-05-22T00:00:00.000,2026-09-08T00:00:00.000,284,2026
73588,FCP VALOR FORESTAL CAUCHO 7 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
108387,FONDO CERRADO ALIANZA ALTERNATIVOS LOCAL LARGO PLAZO,16,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1255,2026
121649,FONDO DE CAPITAL PRIVADO TAURUS CAPITAL COMPARTIMENTO DOS,9,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
50277,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO A2,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
34163,FONDO CERRADO INMOBILIARIO ALIANZA,16,FIC INMOBILIARIAS,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
93223,CREDICORP CAPITAL BALANCEADO COLOMBIA,28,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
126297,FONDO CERRADO ALIANZA SENTENCIAS NACIÓN NO 6,16,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,753,2026
50280,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO B2,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
65869,FONDO DE CAPITAL PRIVADO YELLOWSTONE CAPITAL FUND I- COMPARTIMENTO AI,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
11403,CARTERA COLECTIVA ABIERTA CON PACTO DE PERMANENCIA EFECTIVO A PLAZOS - CARTERA CON COMPARTIMENTOS,12,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1255,2026
66652,FONDO DE CAPITAL TERRANUM COMPARTIMENTO,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
59002,FONDO DE CAPITAL PRIVADO ALTRA FCP II,26,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
115741,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA SCOTIA PORTAFOLIO GLOBAL MÁS CRECIMIE,25,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,753,2026
121647,CARTERA COLECTIVA ESCALONADA INTERBOLSA FACTORING,9,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
129979,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA RENTA FIJA DINAMICA,20,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
135865,FONDO DE CAPITAL PRIVADO AQUA COMPARTIMENTO DIEZ AQUA X,63,FONDOS DE CAPITAL PRIVADO,2026-05-21T00:00:00.000,2026-09-08T00:00:00.000,111,2026
93231,CREDICORP CAPITAL AGRONEGOCIOS - CACAO AGROFORESTAL,28,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
73493,FONDO DE CAPITAL PRIVADO YELLOWSTONE CAPITAL FUND I -COMPARTIMENTO PROSCENIO AII,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
125491,COMPARTIMENTO PANAMÁ DEL FONDO DE CAPITAL PRIVADO INMOBILIARIO SERVIVALORES GNB SUDAMERIS,91,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
90025,FONDO DE CAPITAL PRIVADO SUMATORIA DEUDA GLOBAL,26,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
130967,FCP MAS EQUITY FUND III COLOMBIA,20,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
95589,FONDO DE INVERSION COLECTIVA CERRADO ASHMORE ACCIONES COLOMBIA + LATAM,97,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,1506,2026
99106,CREDICORP CAPITAL ACCIONES LATAM,28,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,502,2026
54573,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA ARCO IRIS CONSERVADOR,33,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
110153,COMPARTIMENTO FONDO INVERSA - FONDO DE CAPITAL PRIVADO LA MONTERA,16,FONDOS DE CAPITAL PRIVADO,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
115127,FIC ABIERTO ACCICUENTA MODERADO,3,FIC DE TIPO GENERAL,2026-01-01T00:00:00.000,2026-09-08T00:00:00.000,251,2026
136935,FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES COMPARTIMENTO X SOMOLINOS,97,FONDOS DE CAPITAL PRIVADO,2026-07-30T00:00:00.000,2026-09-08T00:00:00.000,41,2026
